content,image,image_lowquality,images,images_lowquality,images_description,video,username,author,created_at
Bàn thờ công cộng nè mn,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/330830001_749297813067010_3401030297535155656_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=105&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=2xqqhAwHcbwAX_1q42K&_nc_ht=scontent-ord5-2.xx&oh=00_AfA1skyOpP4sAtEzjI6b0xyil-eg7jHUcW6XlsjKUIH8cw&oe=64A8BEBA,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/330830001_749297813067010_3401030297535155656_n.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=105&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=2xqqhAwHcbwAX_1q42K&_nc_ht=scontent-ord5-2.xx&oh=00_AfDiePk1HJMjNCesfUXDFM24WRKIsxx5MDZT0urEHfK_qw&oe=64A8BEBA,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/330830001_749297813067010_3401030297535155656_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=105&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=2xqqhAwHcbwAX_1q42K&_nc_ht=scontent-ord5-2.xx&oh=00_AfA1skyOpP4sAtEzjI6b0xyil-eg7jHUcW6XlsjKUIH8cw&oe=64A8BEBA'],['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/330830001_749297813067010_3401030297535155656_n.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=105&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=2xqqhAwHcbwAX_1q42K&_nc_ht=scontent-ord5-2.xx&oh=00_AfDiePk1HJMjNCesfUXDFM24WRKIsxx5MDZT0urEHfK_qw&oe=64A8BEBA'],['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-02-12 12:46:40
Hello các pạn. Chiến dịch gây quỹ đang lỏ dần đến những ngày cuối cùng. Dù có chuyện gì xảy ra đi nữa. Series quạt hình nhất định sẽ được sản xuất bằng mọi giá. Trong đó có giá trị sổ tiết kiệm để chữa bệnh trĩ của ông Năm mà hồi chiều t đã rình được chỗ ổng để ❤ Mọi người hãy tin vào t 😎,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/330305767_750476712894355_3665419002279953268_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=104&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=sKz1aaHQPdwAX8oD5i3&_nc_ht=scontent-ord5-2.xx&oh=00_AfCKyARN429AlR-SM0qgFDili_0Fc3k6AKVhZXQaEVaneg&oe=64A9ECF9,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/330305767_750476712894355_3665419002279953268_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=104&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=sKz1aaHQPdwAX8oD5i3&_nc_ht=scontent-ord5-2.xx&oh=00_AfBHALqv0yn7hbPi3D9maFHgWFlMxBX2I-jnaqraXgEFMQ&oe=64A9ECF9,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/330305767_750476712894355_3665419002279953268_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=104&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=sKz1aaHQPdwAX8oD5i3&_nc_ht=scontent-ord5-2.xx&oh=00_AfCKyARN429AlR-SM0qgFDili_0Fc3k6AKVhZXQaEVaneg&oe=64A9ECF9'],['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/330305767_750476712894355_3665419002279953268_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=104&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=sKz1aaHQPdwAX8oD5i3&_nc_ht=scontent-ord5-2.xx&oh=00_AfBHALqv0yn7hbPi3D9maFHgWFlMxBX2I-jnaqraXgEFMQ&oe=64A9ECF9'],['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-02-11 13:27:33
,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/327151907_638613434702020_3410228079077762077_n.png?_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=_EbOKxEEuLIAX9ZjhKb&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-2.xx&oh=00_AfBUgv3OoQFhq9w1rzWsfDAqznFoeYtP0a8cLrUQUtof3w&oe=64A8BA0D,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/327151907_638613434702020_3410228079077762077_n.png?stp=dst-png_p320x320&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=_EbOKxEEuLIAX9ZjhKb&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-2.xx&oh=00_AfBg0TamJER0Vo0IdZp52T1sQ3AD6nOkPOBPklrtS1Ns7w&oe=64A8BA0D,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/327151907_638613434702020_3410228079077762077_n.png?_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=_EbOKxEEuLIAX9ZjhKb&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-2.xx&oh=00_AfBUgv3OoQFhq9w1rzWsfDAqznFoeYtP0a8cLrUQUtof3w&oe=64A8BA0D'],['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/327151907_638613434702020_3410228079077762077_n.png?stp=dst-png_p320x320&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=_EbOKxEEuLIAX9ZjhKb&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-2.xx&oh=00_AfBg0TamJER0Vo0IdZp52T1sQ3AD6nOkPOBPklrtS1Ns7w&oe=64A8BA0D'],['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-02-07 04:51:49
Chị em sắp thành idol,,https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/329412038_522340546665832_547494700425268618_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=108&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=p__gS6GcAucAX_RDk0v&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-1.xx&oh=00_AfDiybUh6Q0UwNFFwt6zgjRHeQv8chwPOP2gDnpee_Ab4Q&oe=64A83E91,[],['https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/329412038_522340546665832_547494700425268618_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=108&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=p__gS6GcAucAX_RDk0v&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-1.xx&oh=00_AfDiybUh6Q0UwNFFwt6zgjRHeQv8chwPOP2gDnpee_Ab4Q&oe=64A83E91'],[],https://video-ord5-1.xx.fbcdn.net/v/t42.1790-2/328576795_575599201144440_2870161146487305978_n.mp4?_nc_cat=109&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=6Ka9yessbJIAX-qgDDo&tn=cQQkfqYPhH-SXiC6&_nc_rml=0&_nc_ht=video-ord5-1.xx&oh=00_AfDgS6LnRYDL-E4_Q3UlLK8XcnZUa2G06Wj590_esmbdMg&oe=64AA0D2B,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-02-05 14:48:33
"Bỏ qua vía thần tài. T quyết định xin vía ông nội với lãi suất hết hồn 9.5% an yên ổn định từ Übank ._.

#Nganhangso #UbankbyVPBank",https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/326914177_3332224667057442_2305457147741075469_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=smQ-ghIixDgAX8cMhjd&_nc_ht=scontent-ord5-1.xx&oh=00_AfB5SbFPyy2ZDXc2FXBvYtFwfeirtxOE5LH4_VCe830iiw&oe=64A854C2,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/326914177_3332224667057442_2305457147741075469_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=111&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=smQ-ghIixDgAX8cMhjd&_nc_ht=scontent-ord5-1.xx&oh=00_AfBEdGORtpXuL6JQWO8laBTNFRZ0Jw1U0PWj2UkD5CUX0A&oe=64A854C2,['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/326914177_3332224667057442_2305457147741075469_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=smQ-ghIixDgAX8cMhjd&_nc_ht=scontent-ord5-1.xx&oh=00_AfB5SbFPyy2ZDXc2FXBvYtFwfeirtxOE5LH4_VCe830iiw&oe=64A854C2'],['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/326914177_3332224667057442_2305457147741075469_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=111&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=smQ-ghIixDgAX8cMhjd&_nc_ht=scontent-ord5-1.xx&oh=00_AfBEdGORtpXuL6JQWO8laBTNFRZ0Jw1U0PWj2UkD5CUX0A&oe=64A854C2'],['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-02-01 12:31:20
"Biết tại sao tên t Thỏ Bảy Màu mà t chỉ có 1 màu thui ko?
Tại vì t đã đi cắm 6 màu còn lại để có tiền làm hoạt hình :(",,,[],[],[],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-01-29 06:51:27
Tự nhiên phát hiện còn dư 1 cái poster quên đăng. Sẵn hnay ko có gì post thì mn like cái hình này đỡ kiểu như đây làm một post thú vị vl đi he,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/327745431_3175735562717074_5684084448464914231_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=109&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=PalvLRo55pAAX9W2s1v&_nc_ht=scontent-ord5-1.xx&oh=00_AfCZYn9vTfFSrYfRyllD4K0_etk7sH58NPmfwr7uBnI2Tg&oe=64A93E40,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/327745431_3175735562717074_5684084448464914231_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=109&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=PalvLRo55pAAX9W2s1v&_nc_ht=scontent-ord5-1.xx&oh=00_AfDJB8elLrVofWalrsErzI2T4Y42D6wQcPYy25wNuao7OQ&oe=64A93E40,['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/327745431_3175735562717074_5684084448464914231_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=109&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=PalvLRo55pAAX9W2s1v&_nc_ht=scontent-ord5-1.xx&oh=00_AfCZYn9vTfFSrYfRyllD4K0_etk7sH58NPmfwr7uBnI2Tg&oe=64A93E40'],['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/327745431_3175735562717074_5684084448464914231_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=109&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=PalvLRo55pAAX9W2s1v&_nc_ht=scontent-ord5-1.xx&oh=00_AfDJB8elLrVofWalrsErzI2T4Y42D6wQcPYy25wNuao7OQ&oe=64A93E40'],['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-01-28 10:19:14
Sắp hết tết r để t quay clip toptop của c Xô cho tụi m coi choi,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/327443736_1540770846389466_2956415875687770196_n.png?_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=rOf0ZMZOpO8AX_FOxMz&_nc_ht=scontent-ord5-2.xx&oh=00_AfBT27sq8LJrS43Tdcu7_cB5aY2be1MrsQQTlx0IG_J3xw&oe=64A94CED,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/327443736_1540770846389466_2956415875687770196_n.png?stp=dst-png_s320x320&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=rOf0ZMZOpO8AX_FOxMz&_nc_ht=scontent-ord5-2.xx&oh=00_AfAuJHARhbIVv0pzYlZvvsB5f-w7_CSeBdi6E67EHvhkog&oe=64A94CED,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/327443736_1540770846389466_2956415875687770196_n.png?_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=rOf0ZMZOpO8AX_FOxMz&_nc_ht=scontent-ord5-2.xx&oh=00_AfBT27sq8LJrS43Tdcu7_cB5aY2be1MrsQQTlx0IG_J3xw&oe=64A94CED'],['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/327443736_1540770846389466_2956415875687770196_n.png?stp=dst-png_s320x320&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=rOf0ZMZOpO8AX_FOxMz&_nc_ht=scontent-ord5-2.xx&oh=00_AfAuJHARhbIVv0pzYlZvvsB5f-w7_CSeBdi6E67EHvhkog&oe=64A94CED'],['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-01-27 08:01:13
Mung 4 dep gai,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/327344717_992658795471845_3528011042861528050_n.png?_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=g3Hqc32CtaMAX9crhm0&_nc_ht=scontent-ord5-1.xx&oh=00_AfDK1HfcZPn25dHHO09m6cQbC8C5fE2nCjtvt7SKKsRc_A&oe=64A92144,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/327344717_992658795471845_3528011042861528050_n.png?stp=dst-png_p320x320&_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=g3Hqc32CtaMAX9crhm0&_nc_ht=scontent-ord5-1.xx&oh=00_AfCrImN_W8nh58rKv7i3GZrcHrR0qsw_NQjUqvbj_o8pDg&oe=64A92144,['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/327344717_992658795471845_3528011042861528050_n.png?_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=g3Hqc32CtaMAX9crhm0&_nc_ht=scontent-ord5-1.xx&oh=00_AfDK1HfcZPn25dHHO09m6cQbC8C5fE2nCjtvt7SKKsRc_A&oe=64A92144'],['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/327344717_992658795471845_3528011042861528050_n.png?stp=dst-png_p320x320&_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=g3Hqc32CtaMAX9crhm0&_nc_ht=scontent-ord5-1.xx&oh=00_AfCrImN_W8nh58rKv7i3GZrcHrR0qsw_NQjUqvbj_o8pDg&oe=64A92144'],['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-01-25 05:32:56
"Tụi m bắn không lại t đâu vì t là thỏ trùm trong này 💣
Trang phục của t có quá trời niềm tự hào của anh em Nam Bộ với chợ nổi và khăn rằn 💣💣💣

#tetfreefire2023",https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/325639044_5839733749440720_3334312660051864389_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=tw_eHnpnEGsAX9cReoc&_nc_ht=scontent-ord5-1.xx&oh=00_AfDl6jh1YRIzNC7S9IVaCKWKO22HXVq25g53SKmlYLmXnw&oe=64A81C6F,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/325639044_5839733749440720_3334312660051864389_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=tw_eHnpnEGsAX9cReoc&_nc_ht=scontent-ord5-1.xx&oh=00_AfBYUZuFZjNlpvKmnQEZdGdfbCxhaA8eT3U72i-ZN5O8_g&oe=64A81C6F,['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/325639044_5839733749440720_3334312660051864389_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=tw_eHnpnEGsAX9cReoc&_nc_ht=scontent-ord5-1.xx&oh=00_AfDl6jh1YRIzNC7S9IVaCKWKO22HXVq25g53SKmlYLmXnw&oe=64A81C6F'],['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/325639044_5839733749440720_3334312660051864389_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=tw_eHnpnEGsAX9cReoc&_nc_ht=scontent-ord5-1.xx&oh=00_AfBYUZuFZjNlpvKmnQEZdGdfbCxhaA8eT3U72i-ZN5O8_g&oe=64A81C6F'],['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-01-24 12:01:42
Vl TOP 1 TRENDING MN OII,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/326774117_844150933551263_4343671086049788095_n.jpg?stp=cp1_dst-jpg_e15_fr_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=7A1Kw8T5nz8AX-8PnM7&_nc_ht=scontent-ord5-2.xx&oh=00_AfBi4GptUTiNzWZijokZSllhU27wBVNXNWwlJTsCCjYKsA&oe=64A83683,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/326774117_844150933551263_4343671086049788095_n.jpg?stp=cp1_dst-jpg_e15_p320x320_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=7A1Kw8T5nz8AX-8PnM7&_nc_ht=scontent-ord5-2.xx&oh=00_AfDa4xblUbMSqEYnNIltIpjo08T73dWl-4fADh95EREVQw&oe=64A83683,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/326774117_844150933551263_4343671086049788095_n.jpg?stp=cp1_dst-jpg_e15_fr_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=7A1Kw8T5nz8AX-8PnM7&_nc_ht=scontent-ord5-2.xx&oh=00_AfBi4GptUTiNzWZijokZSllhU27wBVNXNWwlJTsCCjYKsA&oe=64A83683'],['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/326774117_844150933551263_4343671086049788095_n.jpg?stp=cp1_dst-jpg_e15_p320x320_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=7A1Kw8T5nz8AX-8PnM7&_nc_ht=scontent-ord5-2.xx&oh=00_AfDa4xblUbMSqEYnNIltIpjo08T73dWl-4fADh95EREVQw&oe=64A83683'],['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-01-23 14:35:12
Thỏ Bảy Màu - Thần Bài Miền Tây hiện đã đạt #2 nội dung thịnh hành trên YT. Clip này ban đầu được tạo ra để làm gì t cũng k biết nữa. Nhưng bây giờ thì nó dược dùng để ăn mừng \m/,,https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/325547357_2204502133062946_5625961446887995703_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=e6R_gle7iUQAX9MUGJP&_nc_oc=AQl5z2iIanxqsv3BVFWVFnrjKq6YFP3D9kbQHK9LF8oJD9pDbRa2_-pIRvfMPMTbwG4&_nc_ht=scontent-ord5-1.xx&oh=00_AfCUthciMk9E4FLzelonWZ38rHbxblFbu-l6_kPPhdTxYQ&oe=64A8572D,[],['https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/325547357_2204502133062946_5625961446887995703_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=e6R_gle7iUQAX9MUGJP&_nc_oc=AQl5z2iIanxqsv3BVFWVFnrjKq6YFP3D9kbQHK9LF8oJD9pDbRa2_-pIRvfMPMTbwG4&_nc_ht=scontent-ord5-1.xx&oh=00_AfCUthciMk9E4FLzelonWZ38rHbxblFbu-l6_kPPhdTxYQ&oe=64A8572D'],[],https://video-ord5-2.xx.fbcdn.net/v/t42.1790-2/326287067_886667025706438_3120952794346501790_n.mp4?_nc_cat=107&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=zW8r6O_dMScAX_U2wR7&_nc_rml=0&_nc_ht=video-ord5-2.xx&oh=00_AfDnYz4uS8s8COcRpgRvS35EsX86vcG0nJzg2J8N3chg4g&oe=64A9C296,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-01-23 12:02:53
Thỏ Bảy Màu trong Thần Bài Miền Tây. Hé lộ những cảnh bị cắt và sự nghèo đói của ekip ._.,,https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/326079715_160673970055161_4311315164348943572_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=105&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=YSs8xYlRk70AX-GH819&_nc_ht=scontent-ord5-2.xx&oh=00_AfDApW3xQmCKqq_btCIPGi-WKSkPQZSN4tCYnIdgUJrPoQ&oe=64A9ED1B,[],['https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/326079715_160673970055161_4311315164348943572_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=105&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=YSs8xYlRk70AX-GH819&_nc_ht=scontent-ord5-2.xx&oh=00_AfDApW3xQmCKqq_btCIPGi-WKSkPQZSN4tCYnIdgUJrPoQ&oe=64A9ED1B'],[],https://video-ord5-2.xx.fbcdn.net/v/t42.1790-2/325800724_1415085199261359_6173798164573344300_n.mp4?_nc_cat=104&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=xOJKDABbKuoAX-ua2bC&_nc_rml=0&_nc_ht=video-ord5-2.xx&oh=00_AfDAkgFhfh1ZnI6mV_TcES3hM9ZDt67e6iAM1sphuFTJ2g&oe=64A9D960,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-01-21 09:44:45
Avatar moi dep trai,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/326386491_1212570036040238_9033932867486650537_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=1&cb=99be929b-59f725be&ccb=1-7&_nc_sid=85a577&efg=eyJpIjoidCJ9&_nc_ohc=8ktg-flxOCEAX_olghz&_nc_ht=scontent-ord5-1.xx&oh=00_AfBTyNe5vny8tdNdhNUfmA0lTMPvLzuAKNQvQ1oVLkPR2A&oe=64A9504A,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/289538749_5765386590138604_1399992654401101687_n.png?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ed5ff1&efg=eyJpIjoidCJ9&_nc_ohc=oVkhCgU59SgAX_3c7D2&_nc_ht=scontent-ord5-2.xx&oh=00_AfANioZPULy_TPKwzA_SBm7G7bboH2s3P8fn9dsEwZLqmw&oe=64A9051A,['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/326386491_1212570036040238_9033932867486650537_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=1&cb=99be929b-59f725be&ccb=1-7&_nc_sid=85a577&efg=eyJpIjoidCJ9&_nc_ohc=8ktg-flxOCEAX_olghz&_nc_ht=scontent-ord5-1.xx&oh=00_AfBTyNe5vny8tdNdhNUfmA0lTMPvLzuAKNQvQ1oVLkPR2A&oe=64A9504A'],"['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/289538749_5765386590138604_1399992654401101687_n.png?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ed5ff1&efg=eyJpIjoidCJ9&_nc_ohc=oVkhCgU59SgAX_3c7D2&_nc_ht=scontent-ord5-2.xx&oh=00_AfANioZPULy_TPKwzA_SBm7G7bboH2s3P8fn9dsEwZLqmw&oe=64A9051A', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/326386491_1212570036040238_9033932867486650537_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=1&cb=99be929b-59f725be&ccb=1-7&_nc_sid=596c99&efg=eyJpIjoidCJ9&_nc_ohc=8ktg-flxOCEAX_olghz&_nc_ht=scontent-ord5-1.xx&oh=00_AfDn9ebKiqWNOKrHP24ZDYPztht8KyUS6s9sfmnGIORv3A&oe=64A9504A']",['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-01-20 14:40:13
